UserKey_4Map,yearmonth,Country,SalesRep_Code,salesrepemployeeid_z,Sales_MTD,Target_MTD,Sales_QTD,Target_QTD,Balance_MTD,Balance_QTD,%Achievement_MTD,%Achievement_QTD
ID_MR_MRPWRE01,2024-08-01,ID,MRPWRE01,agkurniawan,276585277.0,578921340.0,1047425227.0,1156104828.0,302336063.0,108679601.0,0.4777596849340534,0.905995028852176
ID_MR_MRSBAB01,2024-08-01,ID,MRSBAB01,pnazizah,89333742.0,440648554.0,363450937.0,881297108.0,351314812.0,517846171.0,0.20273240701477485,0.4124045497264925
ID_MR_MRSBAL01,2024-08-01,ID,MRSBAL01,eysilalahi,327817512.0,1593766336.0,2127589503.0,3169421696.0,1265948824.0,1041832193.0,0.20568731099111381,0.6712863440308828
ID_MR_MRSBAL02,2024-08-01,ID,MRSBAL02,ipusari,510671368.0,1241817600.0,1034894527.0,2469523680.0,731146232.0,1434629153.0,0.41122896631518185,0.41906645211841015
ID_MR_MRSBCK01,2024-08-01,ID,MRSBCK01,drufaida,5282554.0,199926612.0,62139949.0,371986385.0,194644058.0,309846436.0,0.0264224654594757,0.16704898755904735
ID_MR_MRSBCK02,2024-08-01,ID,MRSBCK02,aandriani,27998071.0,153109927.0,186482667.0,287332391.0,125111856.0,100849724.0,0.18286254554872852,0.6490137305821535
ID_MR_MRSBCK03,2024-08-01,ID,MRSBCK03,RListiatuti,27478878.0,197770881.0,169639436.0,370315327.0,170292003.0,200675891.0,0.13894299232049231,0.4580945578847186
ID_MR_MRSBCKX01,2024-08-01,ID,MRSBCKX01,sasiyah,12738827.0,146265978.0,97644715.0,279927529.0,133527151.0,182282814.0,0.08709357551350731,0.34882140870110706
ID_MR_MRSBCM1XX,2024-08-01,ID,MRSBCM1XX,,99937918.0,466772672.0,174385250.5,902902410.0,366834754.0,728517159.5,0.21410404677675732,0.19313853697654879
ID_MR_MRSBCRX1,2024-08-01,ID,MRSBCRX1,,17858271.0,1713569178.0,1450459463.0,3388081215.0,1695710907.0,1937621752.0,0.010421680798929496,0.4281064623180823
ID_MR_MRSBCV01,2024-08-01,ID,MRSBCV01,tahervianto,116060703.0,285286456.0,459773601.0,567177404.0,169225753.0,107403803.0,0.4068216368463002,0.8106345523595647
ID_MR_MRSBCV02,2024-08-01,ID,MRSBCV02,emulyanto,49786738.0,163094167.0,209736750.0,326188334.0,113307429.0,116451584.0,0.3052637559993179,0.6429927993684778
ID_MR_MRSBCV03,2024-08-01,ID,MRSBCV03,musyafii,122611822.0,261904134.0,423730969.0,527203772.0,139292312.0,103472803.0,0.4681553518357217,0.8037328097872563
ID_MR_MRSBCV04,2024-08-01,ID,MRSBCV04,hhandayani,146846068.0,304111848.0,429171676.0,608223696.0,157265780.0,179052020.0,0.48286861878528325,0.7056148565444909
ID_MR_MRSBCY01,2024-08-01,ID,MRSBCY01,dsugiastuti,14185600.0,129317680.0,35987600.0,255824112.0,115132080.0,219836512.0,0.10969575080530365,0.14067321378994957
ID_MR_MRSBD101,2024-08-01,ID,MRSBD101,anarifiyanto,31016008.0,245916104.0,138177347.0,486106864.0,214900096.0,347929517.0,0.12612434686261945,0.2842530258943227
ID_MR_MRSBD102,2024-08-01,ID,MRSBD102,swahyuni;wsaptieko,57990465.0,231432848.0,234442532.0,458060480.0,173442383.0,223617948.0,0.2505714530203595,0.511815671153294
ID_MR_MRSBD201,2024-08-01,ID,MRSBD201,nhatmoko,39248902.0,261511552.0,234464936.0,522311432.0,222262650.0,287846496.0,0.15008477331051134,0.4488987252341052
ID_MR_MRSBD202,2024-08-01,ID,MRSBD202,opriambodo,28460400.0,189223112.0,181018518.0,377726128.0,160762712.0,196707610.0,0.15040657401300958,0.4792321859185764
ID_MR_MRSBD203,2024-08-01,ID,MRSBD203,umahfudhoh,36282333.0,248094760.0,205164785.0,495523728.0,211812427.0,290358943.0,0.14624385053517455,0.41403624772535613
ID_MR_MRSBDP01,2024-08-01,ID,MRSBDP01,nherlina,78453057.0,213136024.0,256867254.0,416876080.0,134682967.0,160008826.0,0.3680891457372781,0.6161717266195749
ID_MR_MRSBDP02,2024-08-01,ID,MRSBDP02,arsharyono,6058525.0,108990570.0,44023568.0,215702235.0,102932045.0,171678667.0,0.05558760725813251,0.20409416712812456
ID_MR_MRSBGW1XX,2024-08-01,ID,MRSBGW1XX,,16002460.0,621468054.0,89182547.5,1169973864.0,605465594.0,1080791316.5,0.025749449061785563,0.07622610234650506
ID_MR_MRSBJA01,2024-08-01,ID,MRSBJA01,bhabibi,91247064.0,244891500.0,309277199.0,478016288.0,153644436.0,168739089.0,0.37260200537789184,0.6470013820951641
ID_MR_MRSBJA02,2024-08-01,ID,MRSBJA02,rramadhon,7915006.0,132695140.0,67130547.0,262139488.0,124780134.0,195008941.0,0.05964804739646079,0.256087121830344
ID_MR_MRSBJAXX,2024-08-01,ID,MRSBJAXX,,10867556.0,393365272.0,652532153.0,781717938.0,382497716.0,129185785.0,0.02762713633754634,0.8347411787293539
ID_MR_MRSBME01,2024-08-01,ID,MRSBME01,aharianto,57132313.0,101083276.0,159636362.0,197034456.0,43950963.0,37398094.0,0.5652004491821179,0.8101951569323489
ID_MR_MRSBME02,2024-08-01,ID,MRSBME02,lragnesia,19713223.0,89570184.0,114922317.0,175291296.0,69856961.0,60368979.0,0.22008688739547527,0.6556076634860409
ID_MR_MRSBME03,2024-08-01,ID,MRSBME03,berwanto,25859943.0,91263822.0,116287428.0,178250892.0,65403879.0,61963464.0,0.2833537149035902,0.6523806231499812
ID_MR_MRSBME04,2024-08-01,ID,MRSBME04,sdjoyoprawiro,16506807.0,102530869.0,121706092.0,200100322.0,86024062.0,78394230.0,0.1609935345422655,0.6082253680731209
ID_MR_MRSBME05,2024-08-01,ID,MRSBME05,mrizal,23988586.0,128794140.0,162091413.0,252007392.0,104805554.0,89915979.0,0.18625525975017188,0.6432010256270578
ID_MR_MRSBME06,2024-08-01,ID,MRSBME06,yfebriwadi,22395843.0,119929402.0,157148892.0,234299036.0,97533559.0,77150144.0,0.1867418883652901,0.6707193280983026
ID_MR_MRSBME07,2024-08-01,ID,MRSBME07,amahendra,30354371.0,128110154.0,116570963.0,250340084.0,97755783.0,133769121.0,0.23693961838497204,0.4656504109825257
ID_MR_MRSBNK01,2024-08-01,ID,MRSBNK01,schristianto,19063583.0,133413236.0,143839023.0,250579708.0,114349653.0,106740685.0,0.1428912420653675,0.5740250244046098
ID_MR_MRSBNK03,2024-08-01,ID,MRSBNK03,adniriani,46005498.0,144798850.0,128947678.0,277227198.0,98793352.0,148279520.0,0.31772005095344336,0.4651335761074929
ID_MR_MRSBNS01,2024-08-01,ID,MRSBNS01,handreas,12444213.0,231240208.0,225728458.0,449633744.0,218795995.0,223905286.0,0.053815091707580545,0.5020273967694026
ID_MR_MRSBNS02,2024-08-01,ID,MRSBNS02,aprasetyo,15769335.0,245054544.0,104908188.0,476494948.0,229285209.0,371586760.0,0.06435030643626832,0.22016642241503892
ID_MR_MRSBOB02,2024-08-01,ID,MRSBOB02,sbalrijanto,116856871.0,300097032.0,484781073.0,621994254.0,183240161.0,137213181.0,0.3893969567816319,0.7793979926380478
ID_MR_MRSBOL01,2024-08-01,ID,MRSBOL01,drahmani,550942919.0,2013742431.0,1236574598.0,3101367067.0,1462799512.0,1864792469.0,0.27359155298049137,0.3987192006898292
ID_MR_MRSBRE01,2024-08-01,ID,MRSBRE01,mirosjadi,96017165.0,458141414.0,598838470.0,906958713.0,362124249.0,308120243.0,0.20957975434196394,0.6602709267979655
ID_MR_MRSBRE02,2024-08-01,ID,MRSBRE02,ptoyadhiprata,89824259.0,528335308.0,660904126.0,1044177545.0,438511049.0,383273419.0,0.1700137349139649,0.6329422895222288
ID_MR_MRSBRX01,2024-08-01,ID,MRSBRX01,lkwardani,29178048.0,144442682.0,108563832.0,280071574.0,115264634.0,171507742.0,0.20200433553290018,0.38762888517918637
ID_MR_MRSBRX02,2024-08-01,ID,MRSBRX02,ntrisiana,10258795.0,149820475.0,83046410.0,289878227.0,139561680.0,206831817.0,0.0684739185348331,0.2864872289977129
ID_MR_MRSBSP01,2024-08-01,ID,MRSBSP01,wwinaryo,107917085.0,384942312.0,505491027.0,766728032.0,277025227.0,261237005.0,0.28034612365501665,0.6592833519878402
ID_MR_MRSBSP02,2024-08-01,ID,MRSBSP02,,62479788.0,336043828.0,298177367.0,669755592.0,273564040.0,371578225.0,0.18592749752868545,0.4452032510987978
ID_MR_MRSDCKX01,2024-08-01,ID,MRSDCKX01,afitriansyah,51918999.0,209328107.0,200751034.0,397165788.0,157409108.0,196414754.0,0.2480268882381858,0.5054590301216982
ID_MR_MRSDDC01,2024-08-01,ID,MRSDDC01,errinaldy,52749972.0,282668924.0,210622189.0,561566100.0,229918952.0,350943911.0,0.18661397671008223,0.3750621502971778
ID_MR_MRSDRE01,2024-08-01,ID,MRSDRE01,arajab,209271388.0,515427724.0,756525976.0,1028584074.0,306156336.0,272058098.0,0.40601500124195883,0.7355023231674108
ID_MR_MRSDVM01,2024-08-01,ID,MRSDVM01,enurbayani,235252079.0,617096738.0,709771114.0,1223857988.0,381844659.0,514086874.0,0.3812239872834978,0.5799456480730181
ID_MR_MRSKBME36,2024-08-01,ID,MRSKBME36,,13214750.0,76511579.0,31015042.0,149305302.0,63296829.0,118290260.0,0.1727156879091464,0.2077290061675104
ID_MR_MRSKRE01,2024-08-01,ID,MRSKRE01,ihidayat,60063188.0,444510099.0,521030674.25,888397574.0,384446911.0,367366899.75,0.13512221237520186,0.5864836752131878
ID_MR_MRSMAB01,2024-08-01,ID,MRSMAB01,bmpurnomo,29535722.0,158426726.0,101643742.0,316853452.0,128891004.0,215209710.0,0.1864314358172118,0.32079101981820923
ID_MR_MRSMAL01,2024-08-01,ID,MRSMAL01,,0.0,392548832.0,0.0,780636896.0,392548832.0,780636896.0,0.0,0.0
ID_MR_MRSMCN01,2024-08-01,ID,MRSMCN01,sarezwari,20770390.0,121263363.0,105796681.0,227850594.0,100492973.0,122053913.0,0.17128330838061948,0.46432479785415876
ID_MR_MRSMCN02,2024-08-01,ID,MRSMCN02,adsusilo,16411845.0,146988233.0,60973580.0,276254904.0,130576388.0,215281324.0,0.11165414172983493,0.2207149234896478
ID_MR_MRSMCRX1,2024-08-01,ID,MRSMCRX1,,0.0,244474606.0,58381276.0,482462812.0,244474606.0,424081536.0,0.0,0.1210067896383276
ID_MR_MRSMCV01,2024-08-01,ID,MRSMCV01,admanthili,31247719.0,161953446.0,164471192.0,323906892.0,130705727.0,159435700.0,0.19294260030749824,0.507773054733272
ID_MR_MRSMCV02,2024-08-01,ID,MRSMCV02,aedwidyaningrum,48298957.0,237775526.0,284393011.0,475551052.0,189476569.0,191158041.0,0.20312837831762381,0.5980283500666086
ID_MR_MRSMCW1XX,2024-08-01,ID,MRSMCW1XX,,7469710.0,150224837.0,18034370.0,285393488.0,142755127.0,267359118.0,0.04972353539648041,0.06319124562505785
ID_MR_MRSMDC01,2024-08-01,ID,MRSMDC01,dwidodo,77547176.0,368839508.0,362842560.0,733196040.0,291292332.0,370353480.0,0.21024639258547106,0.49487795924266037
ID_MR_MRSMDC02,2024-08-01,ID,MRSMDC02,warianto,86341830.0,335926795.0,261068490.0,668715138.0,249584965.0,407646648.0,0.25702573085901054,0.3904031405372492
ID_MR_MRSMDC03,2024-08-01,ID,MRSMDC03,ayulianto,73146974.0,261234814.0,365101912.0,519814108.0,188087840.0,154712196.0,0.28000469340200573,0.7023701480606986
ID_MR_MRSMDP01,2024-08-01,ID,MRSMDP01,nnahariyah,8263546.0,125841582.0,136578085.0,245867904.0,117578036.0,109289819.0,0.06566625966288313,0.555493754076986
ID_MR_MRSMJA01,2024-08-01,ID,MRSMJA01,smhusna,31533798.0,118264034.0,98306870.0,234088627.0,86730236.0,135781757.0,0.26663895128082643,0.4199557717086358
ID_MR_MRSMME01,2024-08-01,ID,MRSMME01,lkristinawati,18431526.0,176422756.0,151705063.0,345111736.0,157991230.0,193406673.0,0.1044736315081712,0.4395824516382138
ID_MR_MRSMME02,2024-08-01,ID,MRSMME02,taprisetiawan,16168446.0,154745644.0,146152478.0,302381208.0,138577198.0,156228730.0,0.1044840137794121,0.4833384950297573
ID_MR_MRSMME03,2024-08-01,ID,MRSMME03,miasetyo,4718438.0,82131275.0,38399768.0,160645138.0,77412837.0,122245370.0,0.05744995435660776,0.2390347350568431
ID_MR_MRSMNS01,2024-08-01,ID,MRSMNS01,fqnursecha,143085626.0,299011304.0,302777841.0,581410864.0,155925678.0,278633023.0,0.4785291528644014,0.5207639893705185
ID_MR_MRSMOB01,2024-08-01,ID,MRSMOB01,aprabowo,162846014.0,343069079.0,549170490.0,760611986.0,180223065.0,211441496.0,0.4746741224090324,0.7220113541571247
ID_MR_MRSMPCX1,2024-08-01,ID,MRSMPCX1,,21784939.0,152290512.0,57750547.0,296120432.0,130505573.0,238369885.0,0.14304856365575816,0.19502385097155336
ID_MR_MRSMRE01,2024-08-01,ID,MRSMRE01,anherlambang,219880892.0,469837892.0,655281958.0,937978042.0,249957000.0,282696084.0,0.4679931009055353,0.6986111920091196
ID_MR_MRSMRE02,2024-08-01,ID,MRSMRE02,adkurniawan,96041545.0,409358787.0,669974848.0,817865052.0,313317242.0,147890204.0,0.23461459250415456,0.8191752983718394
ID_MR_MRSMRX01,2024-08-01,ID,MRSMRX01,ytriwahyudi,136288641.0,332367884.0,591800007.0,639036576.0,196079243.0,47236569.0,0.4100535808688423,0.9260815878557787
ID_MR_MRSOCKX01,2024-08-01,ID,MRSOCKX01,awijaya,19656591.0,286240931.0,393745904.0,543924122.0,266584340.0,150178218.0,0.06867148919383581,0.7238985881931524
ID_MR_MRSOCRX1,2024-08-01,ID,MRSOCRX1,,0.0,491821309.0,134424844.0,974019930.0,491821309.0,839595086.0,0.0,0.13801036288857046
ID_MR_MRSOD201,2024-08-01,ID,MRSOD201,esjayanti,79653396.0,330893024.0,444854387.0,661141200.0,251239628.0,216286813.0,0.2407225000911473,0.6728583652024711
ID_MR_MRSOD202,2024-08-01,ID,MRSOD202,ssugiyanto,100674087.0,378604672.0,507749412.0,745593360.0,277930585.0,237843948.0,0.26590820041438895,0.6810004477507686
ID_MR_MRSORE01,2024-08-01,ID,MRSORE01,bawibowo,234658081.0,625764731.0,969104309.0,1249462016.0,391106650.0,280357707.0,0.3749940982212371,0.7756172629420693
ID_MR_MRSOVM01,2024-08-01,ID,MRSOVM01,sisworowati,33328389.0,133977472.0,171627280.0,264747384.0,100649083.0,93120104.0,0.2487611424702804,0.6482680863807894
ID_MR_MRTAEDC1,2024-08-01,ID,MRTAEDC1,,405879130.0,3029166864.0,3018858795.0,5992382176.0,2623287734.0,2973523381.0,0.1339903505560069,0.503782753892231
ID_MR_MRTANSX1,2024-08-01,ID,MRTANSX1,,0.0,342348928.0,641177829.0,665678464.0,342348928.0,24500635.0,0.0,0.9631944905461145
ID_MR_MRTANSX2,2024-08-01,ID,MRTANSX2,,-105519746.0,0.0,2847280746.0,0.0,105519746.0,-2847280746.0,1.0,1.0
ID_MR_MRTGAB01,2024-08-01,ID,MRTGAB01,loktaviana,80213820.0,365016252.0,298763248.0,730032504.0,284802432.0,431269256.0,0.2197541056336308,0.40924650116674804
ID_MR_MRTGCKX02,2024-08-01,ID,MRTGCKX02,tudin,25801466.85,142113579.0,97083842.29999998,267339576.0,116312112.15,170255733.70000002,0.18155525342163117,0.36314803723635736
ID_MR_MRTGCKX03,2024-08-01,ID,MRTGCKX03,rsamsudin,44343399.599999994,128352717.0,143597709.36,248418922.0,84009317.4,104821212.63999999,0.3454808019373676,0.5780465843902182
ID_MR_MRTGD201,2024-08-01,ID,MRTGD201,nkmanurung,47713611.0,211263504.0,232718286.0,426867592.0,163549893.0,194149306.0,0.22584881011913918,0.545176748859398
ID_MR_MRTGD202,2024-08-01,ID,MRTGD202,esriwulandari,23554133.0,221787736.0,237664219.0,414246024.0,198233603.0,176581805.0,0.10620124189373573,0.5737272182001679
ID_MR_MRTGD204,2024-08-01,ID,MRTGD204,srifai,32675824.0,184402696.0,130905804.0,368008624.0,151726872.0,237102820.0,0.1771981902043341,0.35571395739899836
ID_MR_MRTGDP01,2024-08-01,ID,MRTGDP01,roharahap,13599148.0,110956584.0,107883800.0,218788360.0,97357436.0,110904560.0,0.12256278545849969,0.4930966162916528
ID_MR_MRTLDC01,2024-08-01,ID,MRTLDC01,rsukowati,112379671.0,285599761.0,329280044.0,567905466.0,173220090.0,238625422.0,0.3934865722804299,0.5798148877123152
ID_MR_MRTMDC01,2024-08-01,ID,MRTMDC01,aaputra,55022739.0,328787404.0,528484687.0,656492650.0,273764665.0,128007963.0,0.1673505077463369,0.8050123440072026
ID_MR_MRTMRE01,2024-08-01,ID,MRTMRE01,adlhakim,702126847.0,1214390283.0,2524161093.25,2427305504.0,512263436.0,-96855589.25,0.5781723197467317,1.0399025129265311
ID_MR_MRTMVM01,2024-08-01,ID,MRTMVM01,rmazhar,68205226.0,328016649.0,446717082.0,650295330.0,259811423.0,203578248.0,0.20793220773376048,0.6869449331582929
ID_MR_MRYOAB01,2024-08-01,ID,MRYOAB01,wprasetia,87828653.0,404654544.0,246723686.0,809309088.0,316825891.0,562585402.0,0.21704600702568658,0.30485717960947945
ID_MR_MRYOAL01,2024-08-01,ID,MRYOAL01,htpratiwi,471319297.0,2024437680.0,2616110285.0,4025870384.0,1553118383.0,1409760099.0,0.232814920239975,0.649824767185053
ID_MR_MRYOCN01,2024-08-01,ID,MRYOCN01,nasyahrani,27838787.0,159598195.0,149890023.0,298122610.0,131759408.0,148232587.0,0.17443046270040835,0.5027797891612448
ID_MR_MRYOD101,2024-08-01,ID,MRYOD101,lfitria,105305083.0,255574840.0,329119168.0,505582864.0,150269757.0,176463696.0,0.4120322759470377,0.6509697844506059
ID_MR_MRYOD201,2024-08-01,ID,MRYOD201,asuryanto,123071252.0,350345976.0,497771969.0,699535100.0,227274724.0,201763131.0,0.3512849024416938,0.7115754005767545
ID_MR_MRYOD202,2024-08-01,ID,MRYOD202,bjasmoro,163296115.0,406833888.0,656310374.0,812523552.0,243537773.0,156213178.0,0.40138277517334053,0.8077432000395726
ID_MR_MRYODP01,2024-08-01,ID,MRYODP01,bwidayanto,44670939.0,155443884.0,111006827.0,307432308.0,110772945.0,196425481.0,0.287376626538745,0.36107729770548386
ID_MR_MRYOJA01,2024-08-01,ID,MRYOJA01,dagustinawati,41278484.0,200698864.0,168917212.0,390911066.0,159420380.0,221993854.0,0.2056737301711882,0.432111614870478
ID_MR_MRYONS01,2024-08-01,ID,MRYONS01,anugroho,27885547.0,248212712.0,173314347.0,482635827.0,220327165.0,309321480.0,0.11234536206993298,0.3590996302062756
ID_MR_MRYOOL01,2024-08-01,ID,MRYOOL01,mthoriq,449537014.0,2149181988.0,1350428016.0,3196346786.0,1699644974.0,1845918770.0,0.20916656500473146,0.4224910832312924
ID_MR_MRYORE02,2024-08-01,ID,MRYORE02,nsawitri,674452918.0,1241892978.0,1912494594.0,2480424152.0,567440060.0,567929558.0,0.5430845732666668,0.7710353055778503
ID_MR_MRYOSP01,2024-08-01,ID,MRYOSP01,hyuswoko,85478617.0,498021004.0,331674659.0,993806184.0,412542387.0,662131525.0,0.17163657017164682,0.3337417942651884
ID_MR_MRYOVM01,2024-08-01,ID,MRYOVM01,nfuad,43759348.0,120180085.0,114783371.0,236885314.0,76420737.0,122101943.0,0.36411480321386025,0.4845524995272607
ID_MR_MRYOVM02,2024-08-01,ID,MRYOVM02,sbprasetya,59111736.0,182058742.0,229542140.0,359038844.0,122947006.0,129496704.0,0.32468496349381565,0.6393239724223265
ID_MR_OSTGGJX1,2024-08-01,ID,OSTGGJX1,,137876737.0,0.0,628716552.0,0.0,-137876737.0,-628716552.0,1.0,1.0
MY_MR_E111,2024-08-01,MY,E111,phteoh,272932.0,509836.0,956588.0,1009705.0,236904.0,53117.0,0.5353329305894444,0.947393545639568
MY_MR_E112,2024-08-01,MY,E112,samantha.chang,290536.0,897011.0,908704.0,1718347.0,606475.0,809643.0,0.32389346395975077,0.528824504014614
MY_MR_E113,2024-08-01,MY,E113,wpsoo,229800.0,595024.0,749992.0,1178091.0,365224.0,428099.0,0.3862029094624755,0.6366163564614279
MY_MR_E114,2024-08-01,MY,E114,xlkoh,124404.0,394775.0,473868.0,783807.0,270371.0,309939.0,0.3151263377873472,0.6045722990481075
MY_MR_E115,2024-08-01,MY,E115,cklo,61646.0,260516.6797,282424.85,511354.543,198870.6797,228929.69300000003,0.23662976232841954,0.5523073058920687
MY_MR_E11S,2024-08-01,MY,E11S,cjtan;phteoh;samantha.chang,16512.0,0.0,100104.0,0.0,-16512.0,-100104.0,1.0,1.0
MY_MR_E201,2024-08-01,MY,E201,jeanne.teong,165981.19999999998,28382.5713,313677.04,56059.1045,-137598.62869999997,-257617.93549999996,5.84799728839226,5.595470045369704
MY_MR_E202,2024-08-01,MY,E202,justin.goo,51514.18,25830.1743,167818.24,50065.77099999999,-25684.0057,-117752.469,1.9943411686540575,3.3519555706033173
MY_MR_E203,2024-08-01,MY,E203,joel.tsia,2091.060000000005,18354.9697,228265.4800000001,37677.293900000004,16263.909699999997,-190588.1861000001,0.11392336975636658,6.058436165979534
MY_MR_E204,2024-08-01,MY,E204,JKan,45824.82,4634.7294999999995,202354.46999999997,9162.4157,-41190.0905,-193192.05429999996,9.887269580673479,22.08527495647245
MY_MR_E205,2024-08-01,MY,E205,chytan,50911.66,18153.8808,206768.16999999998,35899.642,-32757.779200000004,-170868.528,2.804450495235157,5.759616488654678
MY_MR_E207,2024-08-01,MY,E207,wnchong,61432.55,27787.4888,258091.06999999995,55414.6055,-33645.061200000004,-202676.46449999994,2.210798911775,4.657455695502515
MY_MR_E2PS,2024-08-01,MY,E2PS,,19311.949999999997,0.0,133686.37,0.0,-19311.949999999997,-133686.37,1.0,1.0
MY_MR_E301,2024-08-01,MY,E301,YFVoon,12511.64,0.0,52026.36000000001,0.0,-12511.64,-52026.36000000001,1.0,1.0
MY_MR_E302,2024-08-01,MY,E302,nurul.diyana,77136.32999999999,0.0,188924.12,0.0,-77136.32999999999,-188924.12,1.0,1.0
MY_MR_E303,2024-08-01,MY,E303,kirsten.sim,22310.970000000005,0.0,91513.27,0.0,-22310.970000000005,-91513.27,1.0,1.0
MY_MR_E304,2024-08-01,MY,E304,yong.sheng,42631.850000000006,0.0,230225.1500000001,0.0,-42631.850000000006,-230225.1500000001,1.0,1.0
MY_MR_E305,2024-08-01,MY,E305,mtwong,17267.83,0.0,48805.689999999995,0.0,-17267.83,-48805.689999999995,1.0,1.0
MY_MR_E306,2024-08-01,MY,E306,muhamad.azran,4474.26,0.0,18531.949999999997,0.0,-4474.26,-18531.949999999997,1.0,1.0
MY_MR_E307,2024-08-01,MY,E307,vincent.koh,52455.67,0.0,110924.54999999999,0.0,-52455.67,-110924.54999999999,1.0,1.0
MY_MR_E308,2024-08-01,MY,E308,lmlau,54427.51,0.0,201869.09,0.0,-54427.51,-201869.09,1.0,1.0
MY_MR_E310,2024-08-01,MY,E310,kent.lim;vivian.lee,27557.370000000003,0.0,85419.67000000001,0.0,-27557.370000000003,-85419.67000000001,1.0,1.0
MY_MR_E3PS,2024-08-01,MY,E3PS,,44030.09,0.0,128991.01,0.0,-44030.09,-128991.01,1.0,1.0
MY_MR_E401,2024-08-01,MY,E401,ckelee,72958.59999999999,325283.5723,311680.0,653208.1425999999,252324.97230000002,341528.1425999999,0.22429229820653931,0.47715265575135535
MY_MR_E402,2024-08-01,MY,E402,knong,186922.8,599525.5741999999,907245.6000000001,1206311.4959999998,412602.7741999999,299065.8959999997,0.31178453104261256,0.752082362647069
MY_MR_E403,2024-08-01,MY,E403,SLChua;yoon.ling,85230.0,519332.49619999994,821683.0,1043327.754,434102.49619999994,221644.75399999996,0.1641145135797108,0.787559802612133
MY_MR_E404,2024-08-01,MY,E404,kit.kin,145726.2,335885.1982,537819.7,675645.1850999999,190158.99819999997,137825.48509999993,0.4338571654271844,0.7960090767469898
MY_MR_E405,2024-08-01,MY,E405,kpteh,146618.80000000002,349366.18559999997,488836.4,714297.1476,202747.38559999995,225460.7476,0.4196708383445797,0.6843600056957584
MY_MR_E406,2024-08-01,MY,E406,mqelfietan,81423.6,236710.2329,398447.80000000005,476906.03119999997,155286.6329,78458.23119999992,0.3439800595118252,0.8354849256098066
MY_MR_E407,2024-08-01,MY,E407,leonard.chi;wclee,124928.8,321234.2029,442481.39999999997,650130.8159,196305.4029,207649.41590000008,0.388902547960904,0.6806036403419159
MY_MR_E408,2024-08-01,MY,E408,STYap;datan;gkleong;ivy.ting;kjsoong,87513.59999999999,128483.809,263377.66,257305.0495,40970.209,-6072.610499999981,0.6811255105302801,1.0236008213278378
MY_MR_E409,2024-08-01,MY,E409,CYChoo;STYap;datan;gkleong;kjsoong,157828.92,467462.5475,667977.4199999999,1006830.9349,309633.62749999994,338853.51490000007,0.3376290161512886,0.6634454672038305
MY_MR_E4PS,2024-08-01,MY,E4PS,,314170.0,0.0,773130.0,0.0,-314170.0,-773130.0,1.0,1.0
MY_MR_E501,2024-08-01,MY,E501,alvin.chee,6702.7,46581.4771,17218.77,68198.0474,39878.7771,50979.27739999999,0.14389195914957364,0.2524818621126681
MY_MR_E502,2024-08-01,MY,E502,rachael.lu,17779.8,58526.0161,54809.7,85470.2934,40746.216100000005,30660.593399999998,0.30379310236358287,0.6412719299264743
MY_MR_E503,2024-08-01,MY,E503,jessica.lee,16507.59,61774.7751,114369.55,89710.2019,45267.1851,-24659.348100000003,0.2672221788469126,1.2748778575650492
MY_MR_E504,2024-08-01,MY,E504,adeline.ang,31878.33,41626.4861,79392.20999999999,60575.03200000001,9748.1561,-18817.177999999985,0.7658184244381848,1.3106424772503626
MY_MR_E505,2024-08-01,MY,E505,weng.fatt,16987.8,94374.2517,79872.36,136850.25079999998,77386.45169999999,56977.89079999998,0.1800046060656606,0.5836478890837371
MY_MR_E506,2024-08-01,MY,E506,bibiana.chee,18687.43,43751.2419,43020.130000000005,64177.9274,25063.8119,21157.797399999996,0.4271291325332642,0.6703259476092088
MY_MR_E508,2024-08-01,MY,E508,llhoo,25880.58,43103.4084,60509.76000000001,63550.229699999996,17222.8284,3040.469699999987,0.6004300114698122,0.9521564325675445
MY_MR_E509,2024-08-01,MY,E509,wei.peng,35331.61,59635.3906,84809.62000000002,86769.2116,24303.7806,1959.5915999999706,0.5924604441175573,0.9774160492660282
MY_MR_E510,2024-08-01,MY,E510,Ehamdan;STYap;datan;jocelyn.lee;ryan.eng,24653.66,76217.9352,98764.07000000004,145425.3886,51564.275200000004,46661.31859999997,0.3234627117004345,0.679139116978093
MY_MR_E701,2024-08-01,MY,E701,ssong,20551.73,66047.09719999999,125086.686,129102.476,45495.36719999999,4015.7899999999936,0.3111678010279005,0.96889455474115
MY_MR_E702,2024-08-01,MY,E702,skyeap,14883.180000000002,60402.7267,63710.600000000006,116932.9924,45519.5467,53222.3924,0.24639914144803007,0.5448470845769615
MY_MR_E703,2024-08-01,MY,E703,siew.chen,80765.93999999999,93028.436,159887.52999999997,170353.63290000003,12262.496000000014,10466.102900000056,0.8681855083535962,0.93856249073277
MY_MR_E704,2024-08-01,MY,E704,chen.xiao,37335.59,55102.4097,92454.59,106924.07019999999,17766.8197,14469.48019999999,0.6775672825067032,0.8646751833059195
MY_MR_E705,2024-08-01,MY,E705,NaLim,80900.15,90305.5137,140130.104,177250.9194,9405.363700000002,37120.81540000002,0.895849507802534,0.790574765278199
MY_MR_E706,2024-08-01,MY,E706,tdooi,25079.37,59245.2049,96391.35,115276.36910000001,34165.8349,18885.019100000005,0.42331476517519817,0.8361761456624504
